TIME,LAT,LON,ALTITUDE,VELOCITY
18:24:32,"43,722970952406","11,2021762968488",19000,356
18:24:38,"43,7120253204032","11,2028405762057",19000,366
18:24:44,"43,7068558349593","11,2197657149519",19000,364
18:24:49,"43,6981932225904","11,2244552368258",19000,364
18:25:06,"43,6690849730269","11,2315982723314",19000,366
18:25:18,"43,6482989123065","11,229210980713",19500,365
18:25:23,"43,6376172290864","11,2308638587123",19600,371
18:25:28,"43,6312003802483","11,2471655290783",19700,376
18:25:33,"43,6269074745709","11,2672352765154",19900,375
18:25:45,"43,6011770147949","11,2552362157165",20100,380
18:25:50,"43,5935680230144","11,263574537448",20200,375
18:25:56,"43,5849871826229","11,2724513983621",20300,381
18:26:02,"43,5732920391168","11,2706162422924",20500,384
18:26:07,"43,5536472032809","11,2422084106797",20600,388
18:26:13,"43,5603167817887","11,3029837388897",20700,391
18:26:18,"43,54014624353","11,271905355302",20800,393
18:26:24,"43,5431586665287","11,3209738680465",21000,394
18:26:30,"43,5334927926882","11,3261022412927",21100,396
18:26:35,"43,522862348858","11,3278030655915",21200,397
18:26:40,"43,5131860448803","11,3368705380349",21300,407
18:26:46,"43,4985170853328","11,3243549764266",21500,405
18:26:52,"43,4917503198649","11,3397041385808",21600,405
18:26:57,"43,4862526305819","11,3596159256178",21700,405
18:27:02,"43,4735474314612","11,3578677571807",21800,412
18:27:09,"43,4668359384081","11,3736314053279",22000,412
18:27:14,"43,452317853846","11,3653303438485",22100,417
18:27:19,"43,4464846335446","11,3842439379481",22200,414
18:27:25,"43,4349243616558","11,3865075727379",22300,421
18:27:31,"43,4289828935274","11,4052026035184",22500,418
18:27:36,"43,417240061802","11,4068183600941",22600,426
18:27:42,"43,4057976401449","11,4054379275924",22700,421
18:27:47,"43,3979296283477","11,4211385291937",22700,426
18:27:53,"43,3872340797151","11,4266232288038",22900,431
18:27:58,"43,372944966383","11,418914361036",22900,433
18:28:04,"43,3648772056097","11,4338158263669",23000,434
18:28:09,"43,3605299394411","11,4587022160051",23100,431
18:28:15,"43,348863115996","11,4645354568282",23100,443
18:28:26,"43,3266407225583","11,4721670403573",23100,444
18:28:32,"43,3175542606937","11,4835842699074",23100,445
18:28:38,"43,3093743497777","11,4985229635578",23100,447
18:28:43,"43,2968952832551","11,5012419199235",23000,455
18:28:49,"43,2899438188018","11,5253546957182",23000,464
18:28:55,"43,2712056308245","11,4999591264798",23100,461
18:29:00,"43,264267972983","11,5238531846102",23300,467
18:29:05,"43,2470820083092","11,5048635682907",23600,462
18:29:17,"43,2318704849077","11,5434476471487",24200,463
18:29:22,"43,2163626008086","11,5306164755189",24500,458
18:29:27,"43,2103126726952","11,5538584157072",24800,456
18:29:33,"43,199987165001","11,5651059605796",25100,461
18:29:39,"43,1901714093197","11,5697968880637",25400,451
18:29:44,"43,1809207860444","11,5809698421102",25600,450
18:29:50,"43,1714992644136","11,5915291019231",25800,449
18:29:55,"43,1621716299715","11,6025244082687",26000,448
18:30:02,"43,1550906128303","11,6183763337139",26300,442
18:30:07,"43,1455389502666","11,6286429794496",26500,444
18:30:12,"43,1376877009143","11,6415431935416",26700,439
18:30:17,"43,1251534347299","11,6348432918621",26900,436
18:30:24,"43,1186500885899","11,6534073521139",27100,433
18:30:29,"43,1103554361522","11,6599326448396",27300,423
18:30:34,"43,1035532287693","11,6776769471431",27500,424
18:30:40,"43,096742618329","11,6957696542645",27700,427
18:30:46,"43,0877968153625","11,6994552383011",27800,423
18:30:51,"43,0812714050628","11,7193094985466",28000,428
18:30:56,"43,0722996975195","11,7228809641971",28100,427
18:31:03,"43,063016613025","11,735243766464",28300,439
18:31:08,"43,0572016685308","11,7488335964555",28400,429
18:31:13,"43,0503101707823","11,7626780905068",28500,431
18:31:19,"43,0402917440475","11,7664079552585",28600,437
18:31:25,"43,0338181578167","11,7882314937499",28700,446
18:31:30,"43,0247721113739","11,7914522659253",28800,445
